indice_artista,indice_musica,titulo_musica,nome_artista,letra,album,data_lancamento,tags,identificador
1,188,Voa Bicho,Milton Nascimento,"Andorinha voou, voou
Fez um ninho no meu chapéu
E um buraco bem no meio do céu
E lá vou eu como passarinho
Sem destino nem sensatez
Sem dinheiro nem pra um pastel chinês

A andorinha voou, voou
Fez um ninho na minha mão
E um buraco bem no meu coração
E lá vou eu como um passarinho
Como um bicho que sai do ninho
Sem vacilo nem dor na minha vez

A andorinha voa veloz
Voa mais do que minha voz
Andorinha faz a canção
Que eu não fiz
Andorinha voa feliz
Tem mais força que minha mão
Mas sozinha não faz verão

A andorinha voou, voou
Fez um ninho na minha mão
E um buraco bem no meu coração
E lá vou eu como um passarinho
Como um bicho que sai do ninho
Sem vacilo nem dor na minha vez",Pietá (2002),1 Viewer,"Pop,Em Português",Voa Bicho Milton Nascimento
1,189,Se alguém telefonar,Milton Nascimento,"Se alguém, alguem que eu sei
Pra mim telefonar
Não estou
Se alguém, a voz de alguém
Por mim mandar chamar
Não voltou
Essa noite eu não quero ninguém
Não escuto mentiras de amor
Das promessas que vão me fazer
A melhor, sei de cor
Se alguém, um certo alguém
De novo perguntar como estou
Diga então, que quem saiu
Recados não pediu, nem deixou
Vá dizer se quiser que sumi
Devo andar a vagar por aí
Por favor, posso chorar
Atenda em meu lugar",Crooner (1999),1 Viewer,"Pop,Em Português",Se alguém telefonar Milton Nascimento
1,190,Itamarandiba,Milton Nascimento,"No meio do meu caminho sempre haverá uma pedra
Plantarei a minha ca...sa numa cidade de pedra
Itamarandiba, pedra corrida, pedra miúda rolando sem vida
Como é miúda e quase sem brilho a vida do povo que mora novale

No caminho dessa cidade passarás por Turmalina
Sonharás com Pedra Azul, viverás em Diamantina

No caminho dessa cidade as mulheres são morenas
Os homens serão felizes como se fossem meninos",Sentinela (1980),1 Viewer,"Pop,Em Português",Itamarandiba Milton Nascimento
1,191,Que virá dessa Escuridão?,Milton Nascimento,"Que dirá a seu filho, o pai?
Que dirá para a filha, a mãe?
Que virá dessa escuridão?
Será bem, será maldição?

Será Deus ou será mortal?
Nos trará arma ou missal?
O punhal fere o coração
O veneno morde a canção

Quero saber, mas sem matar
O que já existe em mim
Quero conhecer seu mundo, sim
Se não for perder o meu mundo nu
O meu mundo de fogo ou cru

Ou assim, ou me deixe em paz
Minha casa sem solidão
Minha mesa de peixe e pão
Minha tribo, irmã, irmão
Na aventura que sei viver
Com segredos que não contarei
Pra você

Que dirá a seu filho, o pai?
Que dirá para a filha, a mãe?
Que virá dessa escuridão?
Será bem, será maldição?
Será Deus ou será mortal?
Nos trará arma ou missal?
O punhal fere o coração
O veneno morde a canção

Eu quero saber, mas sem matar
O que existe já em mim

Ou assim, ou me deixe em paz
Nesta casa sem solidão
Na aventura que sei viver
Com segredos que não contei
Pra você",Txai (1990),1 Viewer,"Pop,Em Português",Que virá dessa Escuridão? Milton Nascimento
1,192,Dona Olímpia,Milton Nascimento,"Vai e não esquece de chorar
Vê se não esquece de mentir
Dizer até manhã
E não regressar mais
Vê se não esquece de sumir

É ficou assim, caiu no ar
É passou assim, não quer passar
Não pára de doer
E não vai parar mais
Nem de vez em quando vai sarar
Me xinga me deixa me cega
Mas vê se não esquece de voltar

Tentar compreender
Quase não falar mais
E nem ser preciso perdoar
Me xinga me deixa me cega
Mas vê",Clube da Esquina 2 (1978),1 Viewer,"Pop,Em Português",Dona Olímpia Milton Nascimento
1,193,Coisas Da Vida,Milton Nascimento,"Nunca igual
Se for bem natural
Se for de coracao
Alm do bem e do mal
Coisas da vida
O amor enfim
Ficou senhor de mim
E eu fiquei assim
Calado, sem latim
Coisas da vida
Comafoi que eu cheguei aqui
Quem me diria que esse era meu fim
Olho no teu olhar
A testa de estar
De bem com a vida
O luargirou
A sorte me pegou
Tesouro
Te encontrarei sem garimpar
No ouro dapaixao
Na febre da paixao
Entao em mim
Ser o senhor e ser a presa
Um mistrio, a maior beleza
Amor dom da natureza
Amar lago que nao escravisa
Nunca igual
Se for bem natural
Se for de coracao
Alm do bem e do mal
Coisas da vida. ..",Txai (1990),1 Viewer,"Pop,Em Português",Coisas Da Vida Milton Nascimento
1,194,Portal da Cor,Milton Nascimento,"Bom dia, natureza
Pulmão da terra mãe
Portal da cor, futuro
Cada nascer do sol

Carinho, companheiro
É como se a paz
Cobrisse o mundo inteiro
Terra, água, fogo e ar

Quero o sabor, o som
Quero tocar, visão
Cheiro de vida
E um mar de gerações

Procuro a resposta
Por que criar a dor?
Se quando estamos juntos
Temos sonho, força e amor

Gema da Criação
Herdeiro do Pintor
Dono do amanhã
Do sim, do não

Coragem, companheiro
Pra que fechar a voz
Se a força do desejo
Pulsa em cada um de nós",Encontros e Despedidas (1985),1 Viewer,"Pop,Em Português,Brasil",Portal da Cor Milton Nascimento
1,195,O Que Foi Feito Devera (De Vera),Milton Nascimento,"O que foi feito, amigo
De tudo que a gente sonhou?
O que foi feito da vida?
O que foi feito do amor?

Aquele verso, menino
Que escrevi há tantos anos atrás

Falo assim sem saudade
Falo assim por saber
Se muito vale o já feito
Mais vale o que será
(Mais vale o que será)

E o que foi feito é preciso conhecer
Para melhor prosseguir

Falo assim sem tristeza
Falo por acreditar
Que é cobrando o que fomos
Que nós iremos crescer
(Nós iremos crescer)

Outros outubros virão
Outras manhãs
Plenas de sol e de luz
Alertem todos alarmas
Que o homem que eu era voltou
A tribo toda reunida
Ração dividida ao sol
(De nossa Vera Cruz)

Quando o descanso era luta pelo pão
E aventura sem par
Quando o cansaço era rio
E rio qualquer dava pé
E a cabeça rolava num gira-girar de amor

E até mesmo a fé
Não era cega nem nada
Era só nuvem no céu e raiz

Hoje essa vida só cabe
Na palma da minha paixão
Devera nunca se acabe
Abelha fazendo o seu mel

No canto que criei
Nem vá dormir como pedra e esquecer
O que foi feito de nós",Clube da Esquina 2 (1978),1978,"Rock,Em Português",O Que Foi Feito Devera (De Vera) Milton Nascimento
1,196,Tema Para Jobim,Joyce Nascimento & Milton Nascimento,"Pois é, do meu quarto dava pra se ver
O mundo era tudo fácil de entender
Pois é, tinha calma pra pensar
Era só recomeçar
Da janela vê o redentor (o redentor)

Pois é, era mais do que uma nota só
No ar, na cabeça e nas canções de amor
Pois é, tudo calmo no pais
Eu queria ser feliz
Mais não é feliz o sonhador

Só sei que o belo dia isso mudou
Vai ver que mude eu
Ou o tempo viro mais só sei
Que hoje o sabia não canta mais
E a coisa mais triste quando se desfaz
Passo, eu guarde no coração
Porque flor não da mais não
Na roseira que a gente inventou
Que é de Paulinho
Que é de João
Que é de ninguém
De quem acreditou",The Player (Original Motion Picture Soundtrack) (1992),"Apr. 28, 1992","Pop,Soundtrack,Em Português",Tema Para Jobim Joyce Nascimento & Milton Nascimento
1,197,Não sei dançar,Milton Nascimento,"Às vezes eu quero chorar
Mas o dia nasce e eu esqueço
Meus olhos se escondem
Onde explodem paixões
E tudo que eu posso te dar
É solidão com vista pro mar
Ou outra coisa p'ra lembrar
Às vezes eu quero demais
E eu nunca sei se eu mereço
Os quartos escuros pulsam
E pedem por nós
E tudo que eu posso te dar
É solidão com vista pro mar
Ou outra coisa p'ra lembrar
Se você quiser eu posso tentar mas
Eu não sei dançar
Tão devagar
Pra te acompanhar",Crooner (1999),1 Viewer,"Pop,Em Português",Não sei dançar Milton Nascimento
1,198,Guardanapos de Papel (Paper Napkins),Milton Nascimento,"Na minha cidade tem poetas, poetas
Que chegam sem tambores nem trombetas
Trombetas e sempre aparecem quando
Menos aguardados, guardados, guardados
Entre livros e sapatos, em baús empoeirados
Saem de recônditos lugares, nos ares, nos ares
Onde vivem com seus pares, seus pares
Seus pares e convivem com fantasmas
Multicores de cores, de cores
Que te pintam as olheiras
E te pedem que não chores
Suas ilusões são repartidas, partidas
Partidas entre mortos e feridas, feridas
Feridas mas resistem com palavras
Confundidas, fundidas, fundidas
Ao seu triste passo lento
Pelas ruas e avenidas
Não desejam glórias nem medalhas, medalhas
Medalhas, se contentam
Com migalhas, migalhas, migalhas
De canções e brincadeiras com seus
Versos dispersos, dispersos
Obcecados pela busca de tesouros submersos
Fazem quatrocentos mil projetos
Projetos, projetos, que jamais são
Alcançados, cansados, cansados nada disso
Importa enquanto eles escrevem, escrevem
Escrevem o que sabem que não sabem
E o que dizem que não devem
Andam pelas ruas os poetas, poetas, poetas
Como se fossem cometas, cometas, cometas
Num estranho céu de estrelas idiotas
E outras e outras
Cujo brilho sem barulho
Veste suas caudas tortas
Na minha cidade tem canetas, canetas, canetas
Esvaindo-se em milhares, milhares, milhares
De palavras retrocedendo-se confusas, confusas
Confusas, em delgados guardanapos
Feito moscas inconclusas
Andam pelas ruas escrevendo e vendo e vendo
Que eles vêem nos vão dizendo, dizendo
E sendo eles poetas de verdade
Enquanto espiam e piram e piram
Não se cansam de falar
Do que eles juram que não viram
Olham para o céu esses poetas, poetas, poetas
Como se fossem lunetas, lunetas, lunáticas
Lançadas ao espaço e ao mundo inteiro
Inteiro, inteiro, fossem vendo pra
Depois voltar pro Rio de Janeiro",Nascimento (1997),1 Viewer,"Pop,Em Português",Guardanapos de Papel (Paper Napkins) Milton Nascimento
1,199,Txai,Milton Nascimento,"Txai é fortaleza que não cai
Mesmo se um dia a gente sai
Fica no peito essa dor

Txai, este pedaço em meu ser
Tua presença vai bater
E vamos ser um só

Lá onde tudo é e apareceu
Como a beleza que o sol te deu
É tarde longe também sou eu

Txai, a tua seta viajou
Chamou o tempo e parou
Dentro de todos nós

Já vai ia levando o meu amor
Para molhar teus olhos
E fazer tudo bem
Te desejar como o vento
Porque a tarde cai

Txai é quando sou o teu igual
Dou o que tenho de melhor
E guardo teu sinal
Lá onde a saudade vem contar
Tantas lembranças numa só
Todas metadesm, todos inteiros
Todos se chamam txai

Txai, tudo se chama nuvem
Tudo se chama rio
Tudo que vai nascer

Txai, onde achei coragem
De ser metade todo teu
Outra metade eu
Porque a tarde cai
E dona lua vai chegar
Com sua noite longa
Ser para sempre txai",Txai (1990),1 Viewer,"Pop,Em Português",Txai Milton Nascimento
1,201,A Feminina Voz Do Cantor,Milton Nascimento,"Minha mãe que falou
Minha voz vem da mulher
Minha voz veio de lá, de quem me gerou
Quem explica o cantor
Quem entende essa voz
Sem as vozes que ele traz do interior?

Sem as vozes que ele ouviu
Quando era aprendiz
Como pode sua voz ser uma Elis
Sem o anjo que escutou
A Maria Sapoti
Quando é que seu cantar iria se abrir?

Feminino é o dom
Que o leva a entoar
A canção que sua alma sente no ar
Feminina é a paixão
O seu amor musical
Feminino é o som do seu coração

Sua voz de trovador
Com seu povo se casou
E as ruas do país são seu altar
Feminina é a paixão
No seu amor musical
Feminino é o som do seu coração
Sua voz de trovador
Com seu povo se casou
E as ruas do país são seu altar
A cidade é feliz
Com a voz do seu cantor
A cidade quer cantar com seu cantor
Ele vai sempre lembrar
Da lenha de um fogão
Das melodias vindo lá do quintal
As vozes que ele guardou
As vozes que ele amou
As vozes que ensinaram: bom é cantar",Pietá (2002),1 Viewer,"Pop,Em Português",A Feminina Voz Do Cantor Milton Nascimento
1,202,Resposta,Milton Nascimento,"Bem mais que o tempo que nós
Perdemos ficou pra trás
Também o que nos juntou
Ainda me lembro que eu estava lendo

Só pra saber o que você achou
Dos versos que eu fiz e
Ainda espero resposta

Desfaz o vento o que há por dentro
Desse lugar que ninguém mais pisou
Você está vendo o que está acontecendo

Nesse caderno sei que ainda estão
Os versos seus, tão meus que peço
Nos versos meus, tão seus que esperem
Que os aceite

Em paz eu digo que eu sou
O antigo do que vai adiante
Sem mais eu fico onde estou
Prefiro continuar distante

Bem mais que o tempo que nós perdemos
Ficou pra trás
Também o que nos juntou
Ainda me lembro que eu estava lendo
Só pra saber o que você achou
Dos versos seus, tão meus que peço
Dos versos meus tão seus que esperem

Que os aceite
Em paz eu digo que eu sou
O antigo do que vai adiante
Sem mais eu fico onde estou
Prefiro continuar distante",Crooner (1999),1 Viewer,"Pop,Em Português",Resposta Milton Nascimento
1,203,"Bela, bela",Milton Nascimento,"Bela, bela
Mais que bela
Mas como era o nome dela?
Não era Helena, nem Vera
Nem Nara, nem Gabriela
Nem Tereza, nem Maria
Seu nome, seu nome era

Perdeu-se na carne fria
Perdeu-se na confusão
De tanta noite e tanto dia
Perdeu-se na profusão
Das coisas acontecidas

Constelações de alfabeto
Noites escritas a giz
Pastilhas de aniversário
Domingos de futebol
Enterros, corsos, comícios
Roleta, bilhar, baralho
Mudou de cara e cabelos
Mudou de olhos e riso
Mudou de casa e de tempo
Mas está comigo
Perdido comigo
Teu nome
Em alguma gaveta",Caçador de Mim (1981),1 Viewer,"Pop,Em Português","Bela, bela Milton Nascimento"
1,204,The Jungle Pioneer (Viola Violar),The Manhattan Transfer,"Here where we stand there used to be a forest
A timber rising endlessly before us
We cleared away that God forsaken jungle
And in return the Indians adore us

What was mud now is a highway
Reaching wide into a prairie
Horses run -- cattle are grazing
You would swear it was Oklahoma

Day by day dark is illuminated
God's mistake altered and uncreated
Wrong's made right left to the jungle pioneer

See in the field my little son and daughter
Not long ago that ground was underwater
Now you can see them walking with the cattle
Singing them songs before they go to slaughter

There are those who would oppose us
Crying out, ""God save the planet""
Bleeding hearts can't turn asunder
This the eighth and final wonder

Day by day this land is liberated
God's mistake altered and uncreated
Wrong's made right left to the jungle pioneer
Saddle up giddy up and ride on out of here
We got a mile of burning to do today
Get along now gonna need you out of here
We got a pile of earning to do today

Down in Brazil there used to be a forest
Now in it's place a crazy wind is whistling
As every tree was falling in the forest
It made a sound but nobody was listening

When the last is buried under
What has been will be no longer
No matter what man may endeavor
Eden's gate closes forever

Day by day life is eliminated
God's own work altered and eliminated
Through it all there stands the jungle pioneer",Brasil (1987),1987,Pop,The Jungle Pioneer (Viola Violar) The Manhattan Transfer
1,205,Cor do amor,Andreas Vollenweider,"Sai do tormento apaga a dor
Dança bem leve ao som da cor
Que se encaminha
À paz do amor que chegou

Nossa primeira emoção
Nasceu da forma da canção
Mesmo que ingénua
Veio p'ra sempre e ficou

Marcou as nossas vidas
Traçou os passos que seguimos
Que éramos felizes bem sabemos
Escrito em nossas almas, nossas vidas

Total garantia
E a emoção tomou conta da vida
E tanto amor jorrou

Longe o tormento
Longe a dor
Dançamos hoje a cor do amor
Que a canção trouxe
E para sempre ficou",Cosmopoly (1999),"Sep. 20, 1999",Rock,Cor do amor Andreas Vollenweider
1,206,Rio Vermelho,Milton Nascimento,"Vim, eu vim
De minha garganta as canções explodem
Em pontas de faca rasgando o espaço
Vem minha luta ajudar, eh!

Lutei e meu leito de águas claras
Se faz vermelho, o sangue tingia
Mas não parei de lutar, perigo é meu guia
Só me entrego pro mar, eh!",Courage (1969),1968,"Country,Pop,MPB (Música Popular Brasileira),Latin Music,Folk,Bossa Nova,Em Português",Rio Vermelho Milton Nascimento
1,207,Barulho de Trem,Milton Nascimento,"Barulho de trem...
Barulho de trem...

Banco de estação
Lugar de despedida e emoção
Comigo é diferente, apenas vim
Pra ver o movimento que tem
Barulho de trem

Parte um de cá
Chegando um expresso, vem de lá
E para completar o original
Há sempre a despedida fatal
Abraço normal

De banco, de estação
Lugar de despedida e emoção
Comigo é diferente, apenas vim
Pra ver o movimento que tem
Barulho de trem. Barulho de trem...
Barulho de trem...

Feliz de mim
Não venho despedir de ninguém
Feliz de mim
Sou livre desse tal vai e vem
De banco, de estação
Lugar de despedida e emoção
Comigo é diferente, apenas vim
Pra ver o movimento que tem
Barulho de trem. Barulho de trem...
Barulho de trem",Crooner (1999),1 Viewer,"Pop,Em Português",Barulho de Trem Milton Nascimento
